Gender,Year,Name,State_Count
F,2014,Jenesis,13
F,2014,Jessa,13
F,2014,Kaleigh,13
F,2014,Katrina,13
F,2014,Kayden,13
F,2014,Kenna,13
F,2014,Kenya,13
F,2014,Keziah,13
F,2014,Kori,13
F,2014,Leanne,13
F,2014,Liora,13
F,2014,Maliha,13
F,2014,Mandy,13
F,2014,Marcella,13
F,2014,Margarita,13
F,2014,Mariela,13
F,2014,Mariyah,13
F,2014,Marwa,13
F,2014,May,13
F,2014,Milagros,13
F,2014,Naila,13
F,2014,Nataly,13
F,2014,Oona,13
F,2014,Ophelia,13
F,2014,Rayne,13
F,2014,Reem,13
F,2014,Remy,13
F,2014,Sabine,13
F,2014,Samaya,13
F,2014,Saniya,13
F,2014,Selene,13
F,2014,Sidney,13
F,2014,Sonya,13
F,2014,Tiara,13
F,2014,Tzirel,13
F,2014,Yasmina,13
F,2014,Zariyah,13
F,2014,Aanya,12
F,2014,Aila,12
F,2014,Allegra,12
F,2014,Ameerah,12
F,2014,Arabelle,12
F,2014,Aspen,12
F,2014,Ayat,12
F,2014,Basya,12
F,2014,Bryana,12
F,2014,Bryn,12
F,2014,Cailyn,12
F,2014,Carrie,12
F,2014,Charli,12
F,2014,Dalilah,12
F,2014,Damaris,12
F,2014,Darcy,12
F,2014,Davina,12
F,2014,Denisse,12
F,2014,Diamond,12
F,2014,Doris,12
F,2014,Elin,12
F,2014,Emme,12
F,2014,Eunice,12
F,2014,Giulianna,12
F,2014,Halima,12
F,2014,Honor,12
F,2014,Ilana,12
F,2014,Ines,12
F,2014,Jackeline,12
F,2014,Jaqueline,12
F,2014,Jessenia,12
F,2014,Jewel,12
F,2014,Joey,12
F,2014,Jolene,12
F,2014,Jordana,12
F,2014,Jordynn,12
F,2014,Joselin,12
F,2014,Joslyn,12
F,2014,Justine,12
F,2014,Kairi,12
F,2014,Kaley,12
F,2014,Kasey,12
F,2014,Kenzi,12
F,2014,Keren,12
F,2014,Lainey,12
F,2014,Louise,12
F,2014,Luz,12
F,2014,Magaly,12
F,2014,Manha,12
F,2014,Martha,12
F,2014,Mattie,12
F,2014,Mavis,12
F,2014,Meira,12
F,2014,Milly,12
F,2014,Monserrat,12
F,2014,Mushka,12
F,2014,Nadine,12
F,2014,Natalee,12
F,2014,Nava,12
F,2014,Orly,12
F,2014,Penny,12
F,2014,Princess,12
F,2014,Raya,12
F,2014,Sabina,12
F,2014,Sapphire,12
F,2014,Serafina,12
F,2014,Shania,12
F,2014,Sherry,12
F,2014,Tova,12
F,2014,Trany,12
F,2014,Uma,12
F,2014,Yara,12
F,2014,Yareli,12
F,2014,Yazmin,12
F,2014,Yuliana,12
F,2014,Yvonne,12
F,2014,Zissel,12
F,2014,Abbie,11
F,2014,Abbigail,11
F,2014,Abril,11
F,2014,Adrienne,11
F,2014,Alaysia,11
F,2014,Alex,11
F,2014,Aliyana,11
F,2014,Alora,11
F,2014,America,11
F,2014,Angelia,11
F,2014,Aniylah,11
F,2014,Annamarie,11
F,2014,Annette,11
F,2014,Ariadne,11
F,2014,Bailee,11
F,2014,Belen,11
F,2014,Bernadette,11
F,2014,Bonnie,11
F,2014,Brianny,11
F,2014,Carissa,11
F,2014,Carol,11
F,2014,Cherish,11
F,2014,Chiara,11
F,2014,Chole,11
F,2014,Darla,11
F,2014,Darlene,11
F,2014,Dua,11
F,2014,Elayna,11
F,2014,Elia,11
F,2014,Elif,11
F,2014,Elisha,11
F,2014,Emaan,11
F,2014,Emilee,11
F,2014,Emmalynn,11
F,2014,Essence,11
F,2014,Evalyn,11
F,2014,Evelina,11
F,2014,Fatimah,11
F,2014,Galilea,11
F,2014,Gisselle,11
F,2014,Gwyneth,11
F,2014,Haleigh,11
F,2014,Haylie,11
F,2014,Heidy,11
F,2014,Ida,11
F,2014,Iman,11
F,2014,India,11
F,2014,Ivana,11
F,2014,Jamila,11
F,2014,Jasmina,11
F,2014,Jaylyn,11
F,2014,Jazlynn,11
F,2014,Johana,11
F,2014,Josephina,11
F,2014,Justice,11
F,2014,Kadiatou,11
F,2014,Kaidence,11
F,2014,Karter,11
F,2014,Kaylani,11
F,2014,Keiry,11
F,2014,Leighton,11
F,2014,Lesley,11
F,2014,Londynn,11
F,2014,Lorelai,11
F,2014,Lucinda,11
F,2014,Mabel,11
F,2014,Magnolia,11
F,2014,Malaya,11
F,2014,Margo,11
F,2014,Marisa,11
F,2014,Meagan,11
F,2014,Melinda,11
F,2014,Mercedes,11
F,2014,Micah,11
F,2014,Mylah,11
F,2014,Petra,11
F,2014,Queen,11
F,2014,Queena,11
F,2014,Rochelle,11
F,2014,Rosalia,11
F,2014,Rosalyn,11
F,2014,Roxana,11
F,2014,Sade,11
F,2014,Samia,11
F,2014,Samiyah,11
F,2014,Sandy,11
F,2014,Sania,11
F,2014,Savanah,11
F,2014,Sumaiya,11
F,2014,Sumaya,11
F,2014,Tanya,11
F,2014,Tasneem,11
F,2014,Tehila,11
F,2014,Tenley,11
F,2014,Tia,11
F,2014,Toba,11
F,2014,Vada,11
F,2014,Vivien,11
F,2014,Xiomara,11
F,2014,Yaritza,11
F,2014,Yesenia,11
F,2014,Zola,11
F,2014,Adalia,10
F,2014,Alaya,10
F,2014,Alyvia,10
F,2014,Amaia,10
F,2014,Anabia,10
F,2014,Annalisa,10
F,2014,Anneliese,10
F,2014,Annelise,10
F,2014,Arianny,10
F,2014,Arlene,10
F,2014,Asia,10
F,2014,Asma,10
F,2014,Aubriana,10
F,2014,Ayva,10
F,2014,Azra,10
F,2014,Betsy,10
F,2014,Brea,10
F,2014,Brocha,10
F,2014,Carleigh,10
F,2014,Cielo,10
F,2014,Dania,10
F,2014,Dior,10
F,2014,Elora,10
F,2014,Emi,10
F,2014,Emiliana,10
F,2014,Emmanuella,10
F,2014,Etta,10
F,2014,Hareem,10
F,2014,Harlee,10
F,2014,Harleen,10
F,2014,Heavenly,10
F,2014,Henna,10
F,2014,Isabell,10
F,2014,Iyana,10
F,2014,Iyanna,10
F,2014,Izabelle,10
F,2014,Jaleah,10
F,2014,Jazelle,10
F,2014,Jiselle,10
F,2014,Josselyn,10
F,2014,Kailani,10
F,2014,Kailynn,10
F,2014,Kaiya,10
F,2014,Kamilah,10
F,2014,Kamiyah,10
F,2014,Karissa,10
F,2014,Karma,10
F,2014,Kelis,10
F,2014,Kendyl,10
F,2014,Kiana,10
F,2014,Krista,10
F,2014,Kya,10
F,2014,Lennon,10
F,2014,Lilyann,10
F,2014,Luella,10
F,2014,Mackenna,10
F,2014,Maiya,10
F,2014,Malina,10
F,2014,Margaux,10
F,2014,Marin,10
F,2014,Meera,10
F,2014,Nayla,10
F,2014,Nyomi,10
F,2014,Olga,10
F,2014,Peri,10
F,2014,Rachael,10
F,2014,Rachelle,10
F,2014,Rahaf,10
F,2014,Rania,10
F,2014,Reizy,10
F,2014,Rhea,10
F,2014,Roiza,10
F,2014,Romy,10
F,2014,Rosalee,10
F,2014,Sadia,10
F,2014,Sahara,10
F,2014,Samirah,10
F,2014,Saoirse,10
F,2014,Sariya,10
F,2014,Sephora,10
F,2014,Shanaya,10
F,2014,Susana,10
F,2014,Tallulah,10
F,2014,Trisha,10
F,2014,Tyler,10
F,2014,Tzivia,10
F,2014,Viktoria,10
F,2014,Vivianna,10
F,2014,Yachet,10
F,2014,Yamileth,10
F,2014,Zaara,10
F,2014,Zaina,10
F,2014,Zaniya,10
F,2014,Aaliya,9
F,2014,Abrianna,9
F,2014,Adyson,9
F,2014,Aidel,9
F,2014,Ailyn,9
F,2014,Aizah,9
F,2014,Alaysha,9
F,2014,Aleen,9
F,2014,Alyse,9
F,2014,Analise,9
F,2014,Annabell,9
F,2014,Annaleigh,9
F,2014,Annaliese,9
F,2014,Annmarie,9
F,2014,Arantza,9
F,2014,Ariyah,9
F,2014,Ariyanna,9
F,2014,Artemis,9
F,2014,Ashanti,9
F,2014,Ashlee,9
F,2014,Aubrianna,9
F,2014,Aubrielle,9
F,2014,Avani,9
F,2014,Avril,9
F,2014,Bayleigh,9
F,2014,Beverly,9
F,2014,Bina,9
F,2014,Blimi,9
F,2014,Braylee,9
F,2014,Calliope,9
F,2014,Carmela,9
F,2014,Caterina,9
F,2014,Cattleya,9
F,2014,Daniel,9
F,2014,Dariana,9
F,2014,Dasha,9
F,2014,Dayanna,9
F,2014,Destinee,9
F,2014,Devory,9
F,2014,Divya,9
F,2014,Dream,9
F,2014,Drew,9
F,2014,Ela,9
F,2014,Ellis,9
F,2014,Emerie,9
F,2014,Estrella,9
F,2014,Evalina,9
F,2014,Evanna,9
F,2014,Fatou,9
F,2014,Gillian,9
F,2014,Hadiya,9
F,2014,Hayleigh,9
F,2014,Ireland,9
F,2014,Jadore,9
F,2014,Jael,9
F,2014,Jahzara,9
F,2014,Jasleen,9
F,2014,Jazmyn,9
F,2014,Jia,9
F,2014,Karly,9
F,2014,Kaycee,9
F,2014,Keisy,9
F,2014,Kimaya,9
F,2014,Kinleigh,9
F,2014,Kora,9
F,2014,Laney,9
F,2014,Lennox,9
F,2014,Liah,9
F,2014,Liyah,9
F,2014,Lucianna,9
F,2014,Lynn,9
F,2014,Mai,9
F,2014,Maira,9
F,2014,Maite,9
F,2014,Malena,9
F,2014,Marceline,9
F,2014,Monroe,9
F,2014,Naia,9
F,2014,Naima,9
F,2014,Nariah,9
F,2014,Natalya,9
F,2014,Neha,9
F,2014,Nichole,9
F,2014,Nikita,9
F,2014,Nikki,9
F,2014,Noel,9
F,2014,Nyah,9
F,2014,Oakley,9
F,2014,Penina,9
F,2014,Polina,9
F,2014,Rae,9
F,2014,Reema,9
F,2014,Rifka,9
F,2014,Rivkah,9
F,2014,Robyn,9
F,2014,Romina,9
F,2014,Rori,9
F,2014,Ryley,9
F,2014,Sayuri,9
F,2014,Scarlette,9
F,2014,Shevy,9
F,2014,Simi,9
F,2014,Simona,9
F,2014,Snow,9
F,2014,Sol,9
F,2014,Soleil,9
F,2014,Stephany,9
F,2014,Susanna,9
F,2014,Sybil,9
F,2014,Tatum,9
F,2014,Tayla,9
F,2014,Toni,9
F,2014,Treasure,9
F,2014,Udy,9
F,2014,Venus,9
F,2014,Wilhelmina,9
F,2014,Yuna,9
F,2014,Zeinab,9
F,2014,Ziva,9
F,2014,Zofia,9
F,2014,Zora,9
F,2014,Addalyn,8
F,2014,Adela,8
F,2014,Adilyn,8
F,2014,Adira,8
F,2014,Afsheen,8
F,2014,Alanah,8
F,2014,Althea,8
F,2014,Amarah,8
F,2014,Ambar,8
F,2014,Amberly,8
F,2014,Amena,8
F,2014,Andie,8
F,2014,Angelis,8
F,2014,Ann,8
F,2014,Annalee,8
F,2014,Anylah,8
F,2014,Ariadna,8
F,2014,Arie,8
F,2014,Aubri,8
F,2014,Aura,8
F,2014,Avalyn,8
F,2014,Awa,8
F,2014,Ayah,8
F,2014,Ayelen,8
F,2014,Bassy,8
F,2014,Blimie,8
F,2014,Bluma,8
F,2014,Breindel,8
F,2014,Breindy,8
F,2014,Caleigh,8
F,2014,Calla,8
F,2014,Candice,8
F,2014,Carley,8
F,2014,Cheryl,8
F,2014,Cianna,8
F,2014,Cleo,8
F,2014,Clover,8
F,2014,Collins,8
F,2014,Connie,8
F,2014,Cristal,8
F,2014,Desire,8
F,2014,Devin,8
F,2014,Diya,8
F,2014,Eleanora,8
F,2014,Elianny,8
F,2014,Elinor,8
F,2014,Emersyn,8
F,2014,Emmie,8
F,2014,Erina,8
F,2014,Eshal,8
F,2014,Eternity,8
F,2014,Fatiha,8
F,2014,Felicia,8
F,2014,Geraldine,8
F,2014,Guinevere,8
F,2014,Gwen,8
F,2014,Habiba,8
F,2014,Haniya,8
F,2014,Harmoni,8
F,2014,Harriet,8
F,2014,Hendel,8
F,2014,Hendy,8
F,2014,Hilary,8
F,2014,Huda,8
F,2014,Humaira,8
F,2014,Imaan,8
F,2014,Isra,8
F,2014,Ivelisse,8
F,2014,Izabel,8
F,2014,Jacquelyn,8
F,2014,Jailyn,8
F,2014,Jaime,8
F,2014,Jalissa,8
F,2014,Janet,8
F,2014,Jaya,8
F,2014,Jaycee,8
F,2014,Jean,8
F,2014,Jemima,8
F,2014,Jenessa,8
F,2014,Jennah,8
F,2014,Jerelyn,8
F,2014,Jessy,8
F,2014,Jocelynn,8
F,2014,Justina,8
F,2014,Kalina,8
F,2014,Karlie,8
F,2014,Kataleya,8
F,2014,Katia,8
F,2014,Kaylen,8
F,2014,Kaylyn,8
F,2014,Keilani,8
F,2014,Keisha,8
F,2014,Kenley,8
F,2014,Khloee,8
F,2014,Kianna,8
F,2014,Kiarah,8
F,2014,Kristy,8
F,2014,Lake,8
F,2014,Laniyah,8
F,2014,Leana,8
F,2014,Leigha,8
F,2014,Lillyann,8
F,2014,Lisbeth,8
F,2014,Lizeth,8
F,2014,Lorraine,8
F,2014,Lucie,8
F,2014,Maddalena,8
F,2014,Mahnoor,8
F,2014,Maimouna,8
F,2014,Manuela,8
F,2014,Marion,8
F,2014,Marlow,8
F,2014,Marta,8
F,2014,Martina,8
F,2014,Mazal,8
F,2014,Michela,8
F,2014,Niamh,8
F,2014,Nico,8
F,2014,Niyah,8
F,2014,Noelia,8
F,2014,Nori,8
F,2014,Ora,8
F,2014,Peighton,8
F,2014,Precious,8
F,2014,Promise,8
F,2014,Reizel,8
F,2014,Roslyn,8
F,2014,Ruthie,8
F,2014,Safia,8
F,2014,Sakura,8
F,2014,Sama,8
F,2014,Samaira,8
F,2014,Selma,8
F,2014,Shaya,8
F,2014,Shelly,8
F,2014,Shyla,8
F,2014,Sia,8
F,2014,Sinai,8
F,2014,Suhana,8
F,2014,Sutton,8
F,2014,Tala,8
F,2014,Tania,8
F,2014,Tehilla,8
F,2014,Unique,8
F,2014,Violette,8
F,2014,Winifred,8
F,2014,Wren,8
F,2014,Yita,8
F,2014,Yitta,8
F,2014,Yolanda,8
F,2014,Zadie,8
F,2014,Zia,8
F,2014,Adamaris,7
F,2014,Addilyn,7
F,2014,Addilynn,7
F,2014,Aditi,7
F,2014,Aiden,7
F,2014,Alaia,7
F,2014,Aleyna,7
F,2014,Aliah,7
F,2014,Alise,7
F,2014,Amiah,7
F,2014,Anissa,7
F,2014,Anita,7
F,2014,Anyla,7
F,2014,Aoife,7
F,2014,Aranza,7
F,2014,Arianne,7
F,2014,Aribella,7
F,2014,Asiya,7
F,2014,Averi,7
F,2014,Avigayil,7
F,2014,Avneet,7
F,2014,Aysha,7
F,2014,Azariah,7
F,2014,Beatriz,7
F,2014,Billie,7
F,2014,Blakely,7
F,2014,Blanca,7
F,2014,Breanne,7
F,2014,Bree,7
F,2014,Brisa,7
F,2014,Brittney,7
F,2014,Cailey,7
F,2014,Cailin,7
F,2014,Calista,7
F,2014,Carlee,7
F,2014,Carys,7
F,2014,Cathryn,7
F,2014,Cheyanne,7
F,2014,Cienna,7
F,2014,Clio,7
F,2014,Coco,7
F,2014,Coralie,7
F,2014,Debora,7
F,2014,Debra,7
F,2014,Deena,7
F,2014,Devoiry,7
F,2014,Devon,7
F,2014,Domenica,7
F,2014,Edie,7
F,2014,Elene,7
F,2014,Eman,7
F,2014,Emmalee,7
F,2014,Emmanuelle,7
F,2014,Emmarose,7
F,2014,Emmerson,7
F,2014,Emory,7
F,2014,Empress,7
F,2014,Evangelina,7
F,2014,Evolet,7
F,2014,Franchesca,7
F,2014,Frieda,7
F,2014,Gaia,7
F,2014,Geneva,7
F,2014,Gioia,7
F,2014,Grayson,7
F,2014,Greyson,7
F,2014,Gwenyth,7
F,2014,Halle,7
F,2014,Haydee,7
F,2014,Inara,7
F,2014,Isa,7
F,2014,Izabela,7
F,2014,Jaela,7
F,2014,Jalynn,7
F,2014,Jannatul,7
F,2014,Jeanette,7
F,2014,Jill,7
F,2014,Johannah,7
F,2014,Junia,7
F,2014,Juno,7
F,2014,Jurnee,7
F,2014,Kaitlynn,7
F,2014,Kalani,7
F,2014,Kamara,7
F,2014,Kamaya,7
F,2014,Karolina,7
F,2014,Katarina,7
F,2014,Katheryn,7
F,2014,Kenadee,7
F,2014,Kensington,7
F,2014,Kyrah,7
F,2014,Laiba,7
F,2014,Laina,7
F,2014,Lamar,7
F,2014,Larissa,7
F,2014,Layah,7
F,2014,Layal,7
F,2014,Leann,7
F,2014,Leeana,7
F,2014,Legacy,7
F,2014,Leyah,7
F,2014,Liza,7
F,2014,Loren,7
F,2014,Lyanna,7
F,2014,Madisen,7
F,2014,Malaika,7
F,2014,Mali,7
F,2014,Maram,7
F,2014,Marcela,7
F,2014,Mari,7
F,2014,Marianne,7
F,2014,Maris,7
F,2014,Mariya,7
F,2014,Marla,7
F,2014,Maryann,7
F,2014,Maura,7
F,2014,Mayah,7
F,2014,Mayla,7
F,2014,Maylee,7
F,2014,Medina,7
F,2014,Mei,7
F,2014,Melani,7
F,2014,Mercy,7
F,2014,Miki,7
F,2014,Milah,7
F,2014,Nalani,7
F,2014,Nana,7
F,2014,Navya,7
F,2014,Neve,7
F,2014,Nicolina,7
F,2014,Nila,7
F,2014,Noah,7
F,2014,Novalee,7
F,2014,Nusrat,7
F,2014,Oriana,7
F,2014,Patience,7
F,2014,Pauline,7
F,2014,Pepper,7
F,2014,Persephone,7
F,2014,Philippa,7
F,2014,Rain,7
F,2014,Reign,7
F,2014,Rio,7
F,2014,Roma,7
F,2014,Rosemarie,7
F,2014,Rylan,7
F,2014,Sabella,7
F,2014,Saira,7
F,2014,Sarahi,7
F,2014,Saray,7
F,2014,Sari,7
F,2014,Scout,7
F,2014,Shakira,7
F,2014,Sheindy,7
F,2014,Shyanne,7
F,2014,Simran,7
F,2014,Siobhan,7
F,2014,Skylee,7
F,2014,Somaya,7
F,2014,Spencer,7
F,2014,Stevie,7
F,2014,Sura,7
F,2014,Suzanne,7
F,2014,Tahani,7
F,2014,Taraji,7
F,2014,Tegan,7
F,2014,Umme,7
F,2014,Veronika,7
F,2014,Vita,7
F,2014,Waverly,7
F,2014,Yana,7
F,2014,Yenty,7
F,2014,Ysabella,7
F,2014,Zarah,7
F,2014,Zaylee,7
F,2014,Zunairah,7
F,2014,Zyana,7
F,2014,Aaleyah,6
F,2014,Aamira,6
F,2014,Aaralyn,6
F,2014,Abbey,6
F,2014,Addelyn,6
F,2014,Adelle,6
F,2014,Adison,6
F,2014,Agatha,6
F,2014,Aishah,6
F,2014,Aiyanna,6
F,2014,Akshara,6
F,2014,Alaa,6
F,2014,Alea,6
F,2014,Ali,6
F,2014,Amaiya,6
F,2014,Amariah,6
F,2014,Amethyst,6
F,2014,Amie,6
F,2014,Amilah,6
F,2014,Amyah,6
F,2014,Angelie,6
F,2014,Annalynn,6
F,2014,Areesha,6
F,2014,Areli,6
F,2014,Ari,6
F,2014,Ariyana,6
F,2014,Arlette,6
F,2014,Aseel,6
F,2014,Ashleigh,6
F,2014,Audra,6
F,2014,Audrianna,6
F,2014,Ayelet,6
F,2014,Ayvah,6
F,2014,Batya,6
F,2014,Becky,6
F,2014,Beily,6
F,2014,Bellarose,6
F,2014,Bertha,6
F,2014,Betsabe,6
F,2014,Bintou,6
F,2014,Braylin,6
F,2014,Breanna,6
F,2014,Brie,6
F,2014,Brigid,6
F,2014,Brookelynn,6
F,2014,Brylee,6
F,2014,Brynne,6
F,2014,Bushra,6
F,2014,Campbell,6
F,2014,Capri,6
F,2014,Carson,6
F,2014,Celena,6
F,2014,Chance,6
F,2014,Chanie,6
F,2014,Christiana,6
F,2014,Christy,6
F,2014,Colleen,6
F,2014,Constance,6
F,2014,Cosima,6
F,2014,Dalary,6
F,2014,Danae,6
F,2014,Daria,6
F,2014,Debbie,6
F,2014,Deja,6
F,2014,Dena,6
F,2014,Despina,6
F,2014,Diane,6
F,2014,Dixie,6
F,2014,Dominique,6
F,2014,Eliany,6
F,2014,Elissa,6
F,2014,Ellia,6
F,2014,Elliette,6
F,2014,Ellyanna,6
F,2014,Elyssa,6
F,2014,Emelie,6
F,2014,Emmaline,6
F,2014,Era,6
F,2014,Erianna,6
F,2014,Esha,6
F,2014,Estefania,6
F,2014,Estefany,6
F,2014,Evamarie,6
F,2014,Faiza,6
F,2014,Fiorella,6
F,2014,Flor,6
F,2014,Fraida,6
F,2014,Frankie,6
F,2014,Frimy,6
F,2014,Gabriel,6
F,2014,Gianni,6
F,2014,Gisel,6
F,2014,Gitel,6
F,2014,Gurnoor,6
F,2014,Hala,6
F,2014,Hanan,6
F,2014,Hartley,6
F,2014,Hebe,6
F,2014,Henley,6
F,2014,Henrietta,6
F,2014,Hermione,6
F,2014,Hira,6
F,2014,Hudson,6
F,2014,Ilaria,6
F,2014,Imogen,6
F,2014,Italy,6
F,2014,Ivory,6
F,2014,Iyla,6
F,2014,Izzabella,6
F,2014,Jacey,6
F,2014,Jaelah,6
F,2014,Jaeliana,6
F,2014,Jaina,6
F,2014,Jamilah,6
F,2014,Janai,6
F,2014,Janaya,6
F,2014,Janelly,6
F,2014,Janie,6
F,2014,Janna,6
F,2014,Jannah,6
F,2014,Jaslynn,6
F,2014,Jayana,6
F,2014,Jayce,6
F,2014,Jayde,6
F,2014,Jayonna,6
F,2014,Joana,6
F,2014,Joi,6
F,2014,Jolina,6
F,2014,Jubilee,6
F,2014,Kady,6
F,2014,Kailah,6
F,2014,Kaily,6
F,2014,Kaleah,6
F,2014,Kalista,6
F,2014,Kalli,6
F,2014,Kalyn,6
F,2014,Kamille,6
F,2014,Kamya,6
F,2014,Kareena,6
F,2014,Karleigh,6
F,2014,Kateri,6
F,2014,Katy,6
F,2014,Kaylah,6
F,2014,Kayley,6
F,2014,Kayli,6
F,2014,Kensley,6
F,2014,Keylin,6
F,2014,Kiersten,6
F,2014,Kimberlyn,6
F,2014,Kimi,6
F,2014,Kirsten,6
F,2014,Klara,6
F,2014,Korie,6
F,2014,Kristin,6
F,2014,Kristine,6
F,2014,Kyara,6
F,2014,Kyle,6
F,2014,Lamees,6
F,2014,Larkin,6
F,2014,Laylani,6
F,2014,Layna,6
F,2014,Leanny,6
F,2014,Leiah,6
F,2014,Leilany,6
F,2014,Lela,6
F,2014,Lenora,6
F,2014,Liara,6
F,2014,Lidia,6
F,2014,Liel,6
F,2014,Lielle,6
F,2014,Lili,6
F,2014,Lilyanne,6
F,2014,Lincoln,6
F,2014,Loretta,6
F,2014,Lori,6
F,2014,Lulu,6
F,2014,Maayan,6
F,2014,Madelaine,6
F,2014,Madelin,6
F,2014,Magdalene,6
F,2014,Mahdiya,6
F,2014,Mahi,6
F,2014,Mahira,6
F,2014,Mairead,6
F,2014,Makaylah,6
F,2014,Marelyn,6
F,2014,Marlena,6
F,2014,Marlo,6
F,2014,Maryjane,6
F,2014,Matty,6
F,2014,Maylin,6
F,2014,Meryem,6
F,2014,Mileena,6
F,2014,Millicent,6
F,2014,Mirabelle,6
F,2014,Misha,6
F,2014,Monika,6
F,2014,Montana,6
F,2014,Myriam,6
F,2014,Naava,6
F,2014,Nabila,6
F,2014,Nadiya,6
F,2014,Nadya,6
F,2014,Nashly,6
F,2014,Nechuma,6
F,2014,Nellie,6
F,2014,Nicoletta,6
F,2014,Nika,6
F,2014,Niya,6
F,2014,Noella,6
F,2014,Nyasia,6
F,2014,Opal,6
F,2014,Parizoda,6
F,2014,Rafaella,6
F,2014,Ramata,6
F,2014,Ranya,6
F,2014,Rechy,6
F,2014,Reham,6
F,2014,Renata,6
F,2014,Renesmee,6
F,2014,Ria,6
F,2014,Rida,6
F,2014,Risa,6
F,2014,Risha,6
F,2014,Rosalina,6
F,2014,Rosalind,6
F,2014,Rosanna,6
F,2014,Rosaura,6
F,2014,Rosmery,6
F,2014,Rubi,6
F,2014,Rumaisa,6
F,2014,Rumi,6
F,2014,Sabiha,6
F,2014,Sahar,6
F,2014,Samayah,6
F,2014,Sameeha,6
F,2014,Sanvi,6
F,2014,Scarleth,6
F,2014,Shanell,6
F,2014,Shaniyah,6
F,2014,Shay,6
F,2014,Sheina,6
F,2014,Sheryl,6
F,2014,Simrah,6
F,2014,Star,6
F,2014,Stefania,6
F,2014,Susannah,6
F,2014,Tahiry,6
F,2014,Taliah,6
F,2014,Taylin,6
F,2014,Tea,6
F,2014,Tracey,6
F,2014,Tracy,6
F,2014,Una,6
F,2014,Violetta,6
F,2014,Vittoria,6
F,2014,Vivianne,6
F,2014,Yarelis,6
F,2014,Yatzil,6
F,2014,Yulia,6
F,2014,Yumi,6
F,2014,Yusra,6
F,2014,Zahava,6
F,2014,Zaira,6
F,2014,Zarina,6
F,2014,Zaynah,6
F,2014,Ziara,6
F,2014,Zinnia,6
F,2014,Zlaty,6
F,2014,Zoha,6
F,2014,Zoie,6
F,2014,Zuleika,6
F,2014,Zuzanna,6
F,2014,Aalia,5
F,2014,Aarna,5
F,2014,Abagail,5
F,2014,Abbygail,5
F,2014,Abigale,5
F,2014,Abraham,5
F,2014,Abriella,5
F,2014,Acacia,5
F,2014,Adalee,5
F,2014,Adalina,5
F,2014,Adara,5
F,2014,Adi,5
F,2014,Adiba,5
F,2014,Aela,5
F,2014,Aeryn,5
F,2014,Afreen,5
F,2014,Ahna,5
F,2014,Ailin,5
F,2014,Aislyn,5
F,2014,Aja,5
F,2014,Ajooni,5
F,2014,Alaisha,5
F,2014,Alaiyah,5
F,2014,Alany,5
F,2014,Aleigha,5
F,2014,Alethea,5
F,2014,Alexsandra,5
F,2014,Aleyda,5
F,2014,Alianny,5
F,2014,Aline,5
F,2014,Allisson,5
F,2014,Alya,5
F,2014,Alyana,5
F,2014,Alysia,5
F,2014,Alysson,5
F,2014,Amaiah,5
F,2014,Amalie,5
F,2014,Amalya,5
F,2014,Amariana,5
F,2014,Amel,5
F,2014,Ameliah,5
F,2014,Amerie,5
F,2014,Amisha,5
F,2014,Amna,5
F,2014,Anaia,5
F,2014,Analeah,5
F,2014,Analis,5
F,2014,Anastacia,5
F,2014,Andi,5
F,2014,Anessa,5
F,2014,Angelika,5
F,2014,Aniah,5
F,2014,Anisha,5
F,2014,Annamaria,5
F,2014,Antoinette,5
F,2014,Antonina,5
F,2014,Anvi,5
F,2014,Araya,5
F,2014,Ariannah,5
F,2014,Arielis,5
F,2014,Arina,5
F,2014,Arionna,5
F,2014,Arleth,5
F,2014,Arshiya,5
F,2014,Arwa,5
F,2014,Asiyah,5
F,2014,Assata,5
F,2014,Austyn,5
F,2014,Avamarie,5
F,2014,Aveline,5
F,2014,Aven,5
F,2014,Avleen,5
F,2014,Avni,5
F,2014,Aylah,5
F,2014,Ayra,5
F,2014,Bay,5
F,2014,Bayan,5
F,2014,Bliss,5
F,2014,Bobbi,5
F,2014,Breina,5
F,2014,Brooklynne,5
F,2014,Bryleigh,5
F,2014,Catalaya,5
F,2014,Catarina,5
F,2014,Chanelle,5
F,2014,Chantel,5
F,2014,Charisma,5
F,2014,Charlette,5
F,2014,Chavi,5
F,2014,Chelsie,5
F,2014,Cherry,5
F,2014,Chizara,5
F,2014,Corinna,5
F,2014,Corrine,5
F,2014,Coumba,5
F,2014,Daenerys,5
F,2014,Dailyn,5
F,2014,Dalila,5
F,2014,Dasia,5
F,2014,Dawn,5
F,2014,Dayanara,5
F,2014,Deana,5
F,2014,Deasia,5
F,2014,Denver,5
F,2014,Dia,5
F,2014,Draya,5
F,2014,Edna,5
F,2014,Eliora,5
F,2014,Elizaveta,5
F,2014,Elka,5
F,2014,Elky,5
F,2014,Ellison,5
F,2014,Elvira,5
F,2014,Emeline,5
F,2014,Emelyn,5
F,2014,Emmi,5
F,2014,Enaya,5
F,2014,Eryn,5
F,2014,Esmee,5
F,2014,Esperanza,5
F,2014,Ettel,5
F,2014,Evangelia,5
F,2014,Eyleen,5
F,2014,Faige,5
F,2014,Farida,5
F,2014,Fariza,5
F,2014,Farzona,5
F,2014,Fatma,5
F,2014,Fatumata,5
F,2014,Fayth,5
